Date,Open,High,Low,Close,Adj Close,Volume
2020-03-09 00:00:00-04:00,72.58999633789062,74.19000244140625,70.16999816894531,70.75,69.45027160644531,4598200
2020-03-10 00:00:00-04:00,73.05000305175781,73.62000274658203,69.66000366210938,72.91000366210938,71.57058715820312,3537300
2020-03-11 00:00:00-04:00,70.76000213623047,71.7300033569336,67.56999969482422,68.83999633789062,67.57535552978516,4985900
2020-03-12 00:00:00-04:00,64.0,67.13999938964844,62.15999984741211,63.41999816894531,62.25491714477539,5055000
2020-03-13 00:00:00-04:00,66.52999877929688,69.51000213623047,63.75,69.19999694824219,67.92871856689453,3261200
2020-03-16 00:00:00-04:00,63.40999984741211,66.62000274658203,61.130001068115234,64.12999725341797,62.95186996459961,4742800
2020-03-17 00:00:00-04:00,66.0199966430664,70.52999877929688,63.939998626708984,70.44000244140625,69.14596557617188,3341800
2020-03-18 00:00:00-04:00,65.19000244140625,69.87999725341797,65.18000030517578,68.87000274658203,67.60481262207031,4123900
2020-03-19 00:00:00-04:00,68.54000091552734,68.58999633789062,64.16999816894531,65.76000213623047,64.55194091796875,3430700
2020-03-20 00:00:00-04:00,65.98999786376953,71.0,64.95999908447266,66.45999908447266,65.23907470703125,3258400
2020-03-23 00:00:00-04:00,66.80000305175781,67.55999755859375,62.09000015258789,63.369998931884766,62.20583724975586,2989600
2020-03-24 00:00:00-04:00,65.52999877929688,68.18000030517578,64.5999984741211,67.0,65.76915740966797,2868900
2020-03-25 00:00:00-04:00,67.12000274658203,71.79000091552734,65.11000061035156,69.0,67.73240661621094,2628100
2020-03-26 00:00:00-04:00,70.0,74.44999694824219,69.6500015258789,73.72000122070312,72.36570739746094,3267500
2020-03-27 00:00:00-04:00,71.55000305175781,73.20999908447266,70.27999877929688,70.91000366210938,69.60733032226562,1829800
2020-03-30 00:00:00-04:00,71.05999755859375,73.18000030517578,71.05999755859375,72.66999816894531,71.51651763916016,1486200
2020-03-31 00:00:00-04:00,72.33999633789062,72.80000305175781,70.5,71.62000274658203,70.48320770263672,1822100
2020-04-01 00:00:00-04:00,69.47000122070312,70.2300033569336,68.1500015258789,68.91999816894531,67.8260498046875,2173600
2020-04-02 00:00:00-04:00,68.2699966430664,72.44999694824219,68.13999938964844,72.29000091552734,71.1425552368164,1840300
2020-04-03 00:00:00-04:00,71.70999908447266,72.33000183105469,69.66000366210938,70.41999816894531,69.30223846435547,2052600
2020-04-06 00:00:00-04:00,72.97000122070312,74.98999786376953,72.25,74.36000061035156,73.17970275878906,2312000
2020-04-07 00:00:00-04:00,76.61000061035156,77.55999755859375,74.0199966430664,74.02999877929688,72.85494232177734,2458000
2020-04-08 00:00:00-04:00,74.16999816894531,77.16999816894531,72.75,76.69000244140625,75.47272491455078,2703000
2020-04-09 00:00:00-04:00,76.43000030517578,78.72000122070312,76.2300033569336,78.33000183105469,77.08670043945312,2399900
2020-04-13 00:00:00-04:00,77.44000244140625,77.98999786376953,75.0199966430664,76.20999908447266,75.00032806396484,1533000
2020-04-14 00:00:00-04:00,77.30000305175781,79.19999694824219,77.23999786376953,78.83000183105469,77.57876586914062,2650300
2020-04-15 00:00:00-04:00,77.44000244140625,78.38999938964844,77.0,77.05000305175781,75.8270034790039,2721100
2020-04-16 00:00:00-04:00,78.05999755859375,78.91999816894531,76.47000122070312,78.75,77.5000228881836,1969300
