Date,Open,High,Low,Close,Adj Close,Volume
2020-03-09 00:00:00-04:00,112.98999786376953,112.98999786376953,104.02999877929688,104.06999969482422,97.3647689819336,8636200
2020-03-10 00:00:00-04:00,108.63999938964844,109.05999755859375,99.11000061035156,106.48999786376953,99.62883758544922,8293200
2020-03-11 00:00:00-04:00,103.80000305175781,104.75,100.06999969482422,100.69000244140625,94.20254516601562,6543600
2020-03-12 00:00:00-04:00,93.5,94.27999877929688,87.5,92.26000213623047,86.31568908691406,10285900
2020-03-13 00:00:00-04:00,98.38999938964844,99.91000366210938,90.13999938964844,99.63999938964844,93.22019958496094,8718600
2020-03-16 00:00:00-04:00,89.0,105.8499984741211,88.5,93.41000366210938,87.39158630371094,9899000
2020-03-17 00:00:00-04:00,96.01000213623047,100.44000244140625,92.97000122070312,100.19999694824219,93.74410247802734,7206100
2020-03-18 00:00:00-04:00,93.98999786376953,102.94999694824219,93.11000061035156,100.12000274658203,93.66926574707031,6995100
2020-03-19 00:00:00-04:00,99.2300033569336,104.4000015258789,97.25,103.01000213623047,96.3730697631836,6870800
2020-03-20 00:00:00-04:00,103.12000274658203,103.98999786376953,94.16000366210938,95.5,89.346923828125,7650300
2020-03-23 00:00:00-04:00,93.9000015258789,96.23999786376953,90.63999938964844,91.8499984741211,85.93208312988281,6737500
2020-03-24 00:00:00-04:00,96.05999755859375,102.02999877929688,95.16999816894531,101.33999633789062,94.81065368652344,7417100
2020-03-25 00:00:00-04:00,101.16999816894531,108.5,98.5,104.66999816894531,97.92610168457031,6578100
2020-03-26 00:00:00-04:00,104.8499984741211,110.97000122070312,102.88999938964844,110.5,103.3804702758789,6059600
2020-03-27 00:00:00-04:00,104.43000030517578,109.63999938964844,103.4000015258789,105.44000244140625,98.64649200439453,5746500
2020-03-30 00:00:00-04:00,106.33000183105469,112.83999633789062,104.93000030517578,111.70999908447266,104.51251983642578,5725600
2020-03-31 00:00:00-04:00,110.7300033569336,116.91000366210938,110.26000213623047,116.04000091552734,108.56352996826172,8970800
2020-04-01 00:00:00-04:00,112.08999633789062,116.75,109.5,111.3499984741211,104.17571258544922,6847000
